NUTS;GIVEN_NAME;NUMBER;RANKING;SEX;YEAR
DE144000;David;33;1;male;2002
DE144000;Paul;33;1;male;2002
DE144000;Lukas;31;3;male;2002
DE144000;Daniel;29;4;male;2002
DE144000;Felix;29;4;male;2002
DE144000;Maximilian;29;4;male;2002
DE144000;Tim;28;7;male;2002
DE144000;Niklas;25;8;male;2002
DE144000;Luca;24;9;male;2002
DE144000;Simon;24;9;male;2002
DE144000;Alexander;23;11;male;2002
DE144000;Jonas;23;11;male;2002
DE144000;Leon;23;11;male;2002
DE144000;Julian;21;14;male;2002
DE144000;Michael;21;14;male;2002
DE144000;Johannes;18;16;male;2002
DE144000;Max;18;16;male;2002
DE144000;Dominik;17;18;male;2002
DE144000;Fabian;17;18;male;2002
DE144000;Kevin;16;20;male;2002
DE144000;Moritz;16;20;male;2002
DE144000;Noah;16;20;male;2002
DE144000;Sebastian;16;20;male;2002
DE144000;Elias;15;24;male;2002
DE144000;Manuel;15;24;male;2002
DE144000;Pascal;15;24;male;2002
DE144000;Philipp;15;24;male;2002
DE144000;Robin;15;24;male;2002
DE144000;Jakob;14;29;male;2002
DE144000;Jan;14;29;male;2002
DE144000;Tom;14;29;male;2002
DE144000;Benjamin;13;32;male;2002
DE144000;Tobias;13;32;male;2002
DE144000;Martin;12;34;male;2002
DE144000;Christian;11;35;male;2002
DE144000;Oliver;11;35;male;2002
DE144000;Patrick;11;35;male;2002
DE144000;Samuel;11;35;male;2002
DE144000;Christopher;10;39;male;2002
DE144000;Emanuel;10;39;male;2002
DE144000;Florian;10;39;male;2002
DE144000;Kai;10;39;male;2002
DE144000;Marc;10;39;male;2002
DE144000;Nico;10;39;male;2002
DE144000;Benedikt;9;45;male;2002
DE144000;Georg;9;45;male;2002
DE144000;Matthias;9;45;male;2002
DE144000;Adrian;8;48;male;2002
DE144000;Jannik;8;48;male;2002
DE144000;Linus;8;48;male;2002
DE144000;Marius;8;48;male;2002
DE144000;Nils;8;48;male;2002
DE144000;Thomas;8;48;male;2002
DE144000;Timo;8;48;male;2002
DE144000;Andreas;7;55;male;2002
DE144000;Jannis;7;55;male;2002
DE144000;Jonathan;7;55;male;2002
DE144000;Josef;7;55;male;2002
DE144000;Lars;7;55;male;2002
DE144000;Luis;7;55;male;2002
DE144000;Marco;7;55;male;2002
DE144000;Marvin;7;55;male;2002
DE144000;Aaron;6;63;male;2002
DE144000;Can;6;63;male;2002
DE144000;Elia;6;63;male;2002
DE144000;Hannes;6;63;male;2002
DE144000;Karl;6;63;male;2002
DE144000;Nick;6;63;male;2002
DE144000;Niclas;6;63;male;2002
DE144000;Vincent;6;63;male;2002
DE144000;Ali;5;71;male;2002
DE144000;Dennis;5;71;male;2002
DE144000;Emir;5;71;male;2002
DE144000;Fabio;5;71;male;2002
DE144000;Gabriel;5;71;male;2002
DE144000;Joshua;5;71;male;2002
DE144000;Julius;5;71;male;2002
DE144000;Konstantin;5;71;male;2002
DE144000;Laurin;5;71;male;2002
DE144000;Marcel;5;71;male;2002
DE144000;Nicolas;5;71;male;2002
DE144000;Raphael;5;71;male;2002
DE144000;Robert;5;71;male;2002
DE144000;Stefan;5;71;male;2002
DE144000;Sven;5;71;male;2002
DE144000;André;4;86;male;2002
DE144000;Carlo;4;86;male;2002
DE144000;Denis;4;86;male;2002
DE144000;Deniz;4;86;male;2002
DE144000;Eric;4;86;male;2002
DE144000;Erik;4;86;male;2002
DE144000;Finn;4;86;male;2002
DE144000;Frederik;4;86;male;2002
DE144000;Gregor;4;86;male;2002
DE144000;Hendrik;4;86;male;2002
DE144000;Janis;4;86;male;2002
DE144000;Louis;4;86;male;2002
DE144000;Markus;4;86;male;2002
DE144000;Mert;4;86;male;2002
DE144000;Michel;4;86;male;2002
DE144000;Peter;4;86;male;2002
DE144000;Sinan;4;86;male;2002
DE144000;Valentin;4;86;male;2002
DE144000;Wilhelm;4;86;male;2002
DE144000;Aleksandar;3;105;male;2002
DE144000;Alen;3;105;male;2002
DE144000;Alessandro;3;105;male;2002
DE144000;Alex;3;105;male;2002
DE144000;Anton;3;105;male;2002
DE144000;Burak;3;105;male;2002
DE144000;Carlos;3;105;male;2002
DE144000;Cem;3;105;male;2002
DE144000;Cornelius;3;105;male;2002
DE144000;Dario;3;105;male;2002
DE144000;Dominic;3;105;male;2002
DE144000;Emil;3;105;male;2002
DE144000;Emre;3;105;male;2002
DE144000;Enes;3;105;male;2002
DE144000;Enis;3;105;male;2002
DE144000;Eray;3;105;male;2002
DE144000;Frank;3;105;male;2002
DE144000;Gerhard;3;105;male;2002
DE144000;Jochen;3;105;male;2002
DE144000;Joel;3;105;male;2002
DE144000;Josua;3;105;male;2002
DE144000;Justin;3;105;male;2002
DE144000;Kaan;3;105;male;2002
DE144000;Kerem;3;105;male;2002
DE144000;Lasse;3;105;male;2002
DE144000;Leander;3;105;male;2002
DE144000;Leandro;3;105;male;2002
DE144000;Lennard;3;105;male;2002
DE144000;Leo;3;105;male;2002
DE144000;Leonhard;3;105;male;2002
DE144000;Lucas;3;105;male;2002
DE144000;Luke;3;105;male;2002
DE144000;Malik;3;105;male;2002
DE144000;Manfred;3;105;male;2002
DE144000;Maria;3;105;male;2002
DE144000;Mario;3;105;male;2002
DE144000;Mehmet;3;105;male;2002
DE144000;Muhammed;3;105;male;2002
DE144000;Noel;3;105;male;2002
DE144000;Pablo;3;105;male;2002
DE144000;Ralf;3;105;male;2002
DE144000;Ruben;3;105;male;2002
DE144000;Sascha;3;105;male;2002
DE144000;Severin;3;105;male;2002
DE144000;Stephan;3;105;male;2002
DE144000;Steven;3;105;male;2002
DE144000;Theo;3;105;male;2002
DE144000;Wolfgang;3;105;male;2002
DE144000;Andre;2;153;male;2002
DE144000;Ardit;2;153;male;2002
DE144000;Aron;2;153;male;2002
DE144000;Atakan;2;153;male;2002
DE144000;Bastian;2;153;male;2002
DE144000;Berkan;2;153;male;2002
DE144000;Berkay;2;153;male;2002
DE144000;Bernhard;2;153;male;2002
DE144000;Cedric;2;153;male;2002
DE144000;Chris;2;153;male;2002
DE144000;Cihan;2;153;male;2002
DE144000;Clemens;2;153;male;2002
DE144000;Damian;2;153;male;2002
DE144000;Danny;2;153;male;2002
DE144000;Devrim;2;153;male;2002
DE144000;Dimitrios;2;153;male;2002
DE144000;Diyar;2;153;male;2002
DE144000;Domenico;2;153;male;2002
DE144000;Dylan;2;153;male;2002
DE144000;Emircan;2;153;male;2002
DE144000;Emirhan;2;153;male;2002
DE144000;Enrico;2;153;male;2002
DE144000;Falk;2;153;male;2002
DE144000;Fatih;2;153;male;2002
DE144000;Francesco;2;153;male;2002
DE144000;Friedrich;2;153;male;2002
DE144000;Furkan;2;153;male;2002
DE144000;Fynn;2;153;male;2002
DE144000;Gianluca;2;153;male;2002
DE144000;Giuliano;2;153;male;2002
DE144000;Günter;2;153;male;2002
DE144000;Hagen;2;153;male;2002
DE144000;Hasan;2;153;male;2002
DE144000;Helmut;2;153;male;2002
DE144000;Henri;2;153;male;2002
DE144000;Janik;2;153;male;2002
DE144000;Janosch;2;153;male;2002
DE144000;Jens;2;153;male;2002
DE144000;Joachim;2;153;male;2002
DE144000;Julien;2;153;male;2002
DE144000;Karim;2;153;male;2002
