NUTS;GIVEN_NAME;NUMBER;RANKING;SEX;YEAR
DE144000;Sophie;55;1;female;1992
DE144000;Marie;53;2;female;1992
DE144000;Maria;32;3;female;1992
DE144000;Anna;26;4;female;1992
DE144000;Leonie;24;5;female;1992
DE144000;Johanna;23;6;female;1992
DE144000;Laura;23;6;female;1992
DE144000;Julia;21;8;female;1992
DE144000;Alina;20;9;female;1992
DE144000;Lara;20;9;female;1992
DE144000;Sophia;19;11;female;1992
DE144000;Lea;18;12;female;1992
DE144000;Sarah;18;12;female;1992
DE144000;Emilia;15;14;female;1992
DE144000;Emily;15;14;female;1992
DE144000;Franziska;15;14;female;1992
DE144000;Hannah;14;17;female;1992
DE144000;Lena;14;17;female;1992
DE144000;Angelina;13;19;female;1992
DE144000;Katharina;13;19;female;1992
DE144000;Mia;13;19;female;1992
DE144000;Amelie;12;22;female;1992
DE144000;Annika;12;22;female;1992
DE144000;Selina;12;22;female;1992
DE144000;Antonia;11;25;female;1992
DE144000;Hanna;11;25;female;1992
DE144000;Jana;11;25;female;1992
DE144000;Chiara;10;28;female;1992
DE144000;Elisabeth;10;28;female;1992
DE144000;Leni;10;28;female;1992
DE144000;Sofia;10;28;female;1992
DE144000;Jule;9;32;female;1992
DE144000;Lilly;9;32;female;1992
DE144000;Lisa;9;32;female;1992
DE144000;Marlene;9;32;female;1992
DE144000;Chantal;8;36;female;1992
DE144000;Charlotte;8;36;female;1992
DE144000;Dilara;8;36;female;1992
DE144000;Emma;8;36;female;1992
DE144000;Isabell;8;36;female;1992
DE144000;Jessica;8;36;female;1992
DE144000;Luisa;8;36;female;1992
DE144000;Maja;8;36;female;1992
DE144000;Michelle;8;36;female;1992
DE144000;Paula;8;36;female;1992
DE144000;Vanessa;8;36;female;1992
DE144000;Viktoria;8;36;female;1992
DE144000;Anne;7;48;female;1992
DE144000;Carlotta;7;48;female;1992
DE144000;Eva;7;48;female;1992
DE144000;Jasmin;7;48;female;1992
DE144000;Nele;7;48;female;1992
DE144000;Nina;7;48;female;1992
DE144000;Nur;7;48;female;1992
DE144000;Tuana;7;48;female;1992
DE144000;Aylin;6;56;female;1992
DE144000;Clara;6;56;female;1992
DE144000;Diana;6;56;female;1992
DE144000;Elena;6;56;female;1992
DE144000;Isabel;6;56;female;1992
DE144000;Lina;6;56;female;1992
DE144000;Lucia;6;56;female;1992
DE144000;Nora;6;56;female;1992
DE144000;Pia;6;56;female;1992
DE144000;Rebecca;6;56;female;1992
DE144000;Sude;6;56;female;1992
DE144000;Valentina;6;56;female;1992
DE144000;Carina;5;68;female;1992
DE144000;Carolina;5;68;female;1992
DE144000;Finja;5;68;female;1992
DE144000;Fiona;5;68;female;1992
DE144000;Helena;5;68;female;1992
DE144000;Ida;5;68;female;1992
DE144000;Madeleine;5;68;female;1992
DE144000;Magdalena;5;68;female;1992
DE144000;Mara;5;68;female;1992
DE144000;Marina;5;68;female;1992
DE144000;Maya;5;68;female;1992
DE144000;Mina;5;68;female;1992
DE144000;Nicole;5;68;female;1992
DE144000;Patricia;5;68;female;1992
DE144000;Pauline;5;68;female;1992
DE144000;Ronja;5;68;female;1992
DE144000;Sara;5;68;female;1992
DE144000;Zoe;5;68;female;1992
DE144000;Alexa;4;86;female;1992
DE144000;Büşra;4;86;female;1992
DE144000;Carla;4;86;female;1992
DE144000;Celine;4;86;female;1992
DE144000;Cheyenne;4;86;female;1992
DE144000;Ellen;4;86;female;1992
DE144000;Jennifer;4;86;female;1992
DE144000;Kübra;4;86;female;1992
DE144000;Letizia;4;86;female;1992
DE144000;Lia;4;86;female;1992
DE144000;Lilli;4;86;female;1992
DE144000;Louisa;4;86;female;1992
DE144000;Luise;4;86;female;1992
DE144000;Melissa;4;86;female;1992
DE144000;Meryem;4;86;female;1992
DE144000;Naomi;4;86;female;1992
DE144000;Sofie;4;86;female;1992
DE144000;Svenja;4;86;female;1992
DE144000;Theresa;4;86;female;1992
DE144000;Veronika;4;86;female;1992
DE144000;Aaliyah;3;106;female;1992
DE144000;Alicia;3;106;female;1992
DE144000;Andrea;3;106;female;1992
DE144000;Asya;3;106;female;1992
DE144000;Carolin;3;106;female;1992
DE144000;Celina;3;106;female;1992
DE144000;Ceyda;3;106;female;1992
DE144000;Dana;3;106;female;1992
DE144000;Ela;3;106;female;1992
DE144000;Eleni;3;106;female;1992
DE144000;Elif;3;106;female;1992
DE144000;Elina;3;106;female;1992
DE144000;Emelie;3;106;female;1992
DE144000;Evelyn;3;106;female;1992
DE144000;Greta;3;106;female;1992
DE144000;Helen;3;106;female;1992
DE144000;Isabella;3;106;female;1992
DE144000;Julie;3;106;female;1992
DE144000;Kayra;3;106;female;1992
DE144000;Luana;3;106;female;1992
DE144000;Maike;3;106;female;1992
DE144000;Martha;3;106;female;1992
DE144000;Mathilda;3;106;female;1992
DE144000;Melanie;3;106;female;1992
DE144000;Nadine;3;106;female;1992
DE144000;Natalie;3;106;female;1992
DE144000;Paulina;3;106;female;1992
DE144000;Romy;3;106;female;1992
DE144000;Rosa;3;106;female;1992
DE144000;Samira;3;106;female;1992
DE144000;Saskia;3;106;female;1992
DE144000;Selin;3;106;female;1992
DE144000;Sina;3;106;female;1992
DE144000;Sonia;3;106;female;1992
DE144000;Stefanie;3;106;female;1992
DE144000;Stella;3;106;female;1992
DE144000;Teresa;3;106;female;1992
DE144000;Vera;3;106;female;1992
DE144000;Victoria;3;106;female;1992
DE144000;Vivian;3;106;female;1992
DE144000;Zeynep;3;106;female;1992
DE144000;Zoé;3;106;female;1992
DE144000;Alena;2;148;female;1992
DE144000;Alessia;2;148;female;1992
DE144000;Alexandra;2;148;female;1992
DE144000;Alice;2;148;female;1992
DE144000;Aliya;2;148;female;1992
DE144000;Amalia;2;148;female;1992
DE144000;Amina;2;148;female;1992
DE144000;Amine;2;148;female;1992
DE144000;Amira;2;148;female;1992
DE144000;Angelika;2;148;female;1992
DE144000;Anita;2;148;female;1992
DE144000;Anja;2;148;female;1992
DE144000;Anneli;2;148;female;1992
DE144000;Anni;2;148;female;1992
DE144000;Anouk;2;148;female;1992
DE144000;Azra;2;148;female;1992
DE144000;Barbara;2;148;female;1992
DE144000;Bettina;2;148;female;1992
DE144000;Cara;2;148;female;1992
DE144000;Ceren;2;148;female;1992
DE144000;Christina;2;148;female;1992
DE144000;Cornelia;2;148;female;1992
DE144000;Doreen;2;148;female;1992
DE144000;Duygu;2;148;female;1992
DE144000;Elinor;2;148;female;1992
DE144000;Elisa;2;148;female;1992
DE144000;Emilie;2;148;female;1992
DE144000;Emine;2;148;female;1992
DE144000;Emmi;2;148;female;1992
DE144000;Enesa;2;148;female;1992
DE144000;Felicia;2;148;female;1992
DE144000;Finia;2;148;female;1992
DE144000;Funmilayo;2;148;female;1992
DE144000;Gloria;2;148;female;1992
DE144000;Halime;2;148;female;1992
DE144000;Helene;2;148;female;1992
DE144000;Helin;2;148;female;1992
DE144000;Janina;2;148;female;1992
DE144000;Jenny;2;148;female;1992
DE144000;Joelle;2;148;female;1992
DE144000;Johanne;2;148;female;1992
DE144000;Jolie;2;148;female;1992
DE144000;Jolina;2;148;female;1992
DE144000;Josepha;2;148;female;1992
DE144000;Judith;2;148;female;1992
DE144000;Justine;2;148;female;1992
DE144000;Karina;2;148;female;1992
DE144000;Karolina;2;148;female;1992
DE144000;Kiara;2;148;female;1992
DE144000;Kim;2;148;female;1992
DE144000;Klara;2;148;female;1992
DE144000;Lana;2;148;female;1992
DE144000;Leah;2;148;female;1992
DE144000;Leyla;2;148;female;1992
DE144000;Lilian;2;148;female;1992
DE144000;Lilith;2;148;female;1992
DE144000;Linda;2;148;female;1992
DE144000;Lorena;2;148;female;1992
DE144000;Lotta;2;148;female;1992
DE144000;Lucy;2;148;female;1992
DE144000;Luna;2;148;female;1992
DE144000;Lydia;2;148;female;1992
DE144000;Lynette;2;148;female;1992
DE144000;Lynn;2;148;female;1992
DE144000;Madita;2;148;female;1992
DE144000;Malin;2;148;female;1992
DE144000;Mariam;2;148;female;1992
DE144000;Marit;2;148;female;1992
DE144000;Marleen;2;148;female;1992
DE144000;Marta;2;148;female;1992
DE144000;Mei;2;148;female;1992
DE144000;Melisa;2;148;female;1992
DE144000;Mercedes;2;148;female;1992
DE144000;Mija;2;148;female;1992
DE144000;Miriam;2;148;female;1992
DE144000;Mona;2;148;female;1992
DE144000;Nelli;2;148;female;1992
DE144000;Nelly;2;148;female;1992
DE144000;Nisa;2;148;female;1992
DE144000;Olivia;2;148;female;1992
DE144000;Raphaela;2;148;female;1992
DE144000;Ronya;2;148;female;1992
DE144000;Sabrina;2;148;female;1992
DE144000;Selma;2;148;female;1992
DE144000;Shirin;2;148;female;1992
DE144000;Sienna;2;148;female;1992
DE144000;Silvia;2;148;female;1992
DE144000;Susanna;2;148;female;1992
DE144000;Tabea;2;148;female;1992
DE144000;Talia;2;148;female;1992
DE144000;Tamara;2;148;female;1992
DE144000;Theresia;2;148;female;1992
DE144000;Tijana;2;148;female;1992
DE144000;Yaren;2;148;female;1992
DE144000;Yasmin;2;148;female;1992
DE144000;Yağmur;2;148;female;1992
DE144000;Zümra;2;148;female;1992
DE144000;Aarushi;1;245;female;1992
DE144000;Abeera;1;245;female;1992
DE144000;Adela;1;245;female;1992
DE144000;Adriana;1;245;female;1992
DE144000;Agathe;1;245;female;1992
DE144000;Ahna;1;245;female;1992
DE144000;Aida;1;245;female;1992
DE144000;Aina;1;245;female;1992
DE144000;Aino;1;245;female;1992
DE144000;Aisha;1;245;female;1992
DE144000;Aiyana;1;245;female;1992
DE144000;Ajla;1;245;female;1992
DE144000;Ajna;1;245;female;1992
DE144000;Akasya;1;245;female;1992
DE144000;Alea;1;245;female;1992
DE144000;Alessa;1;245;female;1992
DE144000;Aleyna;1;245;female;1992
DE144000;Aline;1;245;female;1992
DE144000;Alissa;1;245;female;1992
DE144000;Almina;1;245;female;1992
DE144000;Alva;1;245;female;1992
DE144000;Alyssa;1;245;female;1992
DE144000;Amanda;1;245;female;1992
DE144000;Amel;1;245;female;1992
DE144000;Ametullah;1;245;female;1992
DE144000;Amillia;1;245;female;1992
DE144000;Amilya;1;245;female;1992
DE144000;Amy;1;245;female;1992
DE144000;Amélie;1;245;female;1992
DE144000;Ana;1;245;female;1992
DE144000;Anabelle;1;245;female;1992
DE144000;Analena;1;245;female;1992
DE144000;Anastasia;1;245;female;1992
DE144000;Andromeda;1;245;female;1992
DE144000;Angelique;1;245;female;1992
DE144000;Anina;1;245;female;1992
DE144000;Anisa;1;245;female;1992
DE144000;Ann-Christin;1;245;female;1992
DE144000;Ann-Kathrin;1;245;female;1992
DE144000;Ann-Katrin;1;245;female;1992
DE144000;Ann-Sophie;1;245;female;1992
DE144000;Anna-Jolie;1;245;female;1992
DE144000;Anna-Lena;1;245;female;1992
DE144000;Anna-Lucia;1;245;female;1992
DE144000;Anna-Mae;1;245;female;1992
DE144000;Anna-Sophia;1;245;female;1992
DE144000;Anna-Sophie;1;245;female;1992
DE144000;Annabella;1;245;female;1992
DE144000;Annalena;1;245;female;1992
DE144000;Annamaria;1;245;female;1992
DE144000;Anne-Sophie;1;245;female;1992
DE144000;Annea;1;245;female;1992
DE144000;Annelie;1;245;female;1992
DE144000;Annkatrin;1;245;female;1992
DE144000;Annouk;1;245;female;1992
DE144000;Anoosha;1;245;female;1992
DE144000;Antonela;1;245;female;1992
DE144000;Antonella;1;245;female;1992
DE144000;Anđela;1;245;female;1992
DE144000;Ariana;1;245;female;1992
DE144000;Arianne;1;245;female;1992
DE144000;Arina;1;245;female;1992
DE144000;Arnesa;1;245;female;1992
DE144000;Arwita;1;245;female;1992
DE144000;Ashley;1;245;female;1992
DE144000;Astrid;1;245;female;1992
DE144000;Aura;1;245;female;1992
DE144000;Aurora;1;245;female;1992
DE144000;Aurélie;1;245;female;1992
DE144000;Ayşe;1;245;female;1992
DE144000;Ayşe-Betül;1;245;female;1992
DE144000;Azinue;1;245;female;1992
DE144000;Babette;1;245;female;1992
DE144000;Beatriz;1;245;female;1992
DE144000;Begüm;1;245;female;1992
DE144000;Berfin;1;245;female;1992
DE144000;Berin;1;245;female;1992
DE144000;Bernadette;1;245;female;1992
DE144000;Bessie;1;245;female;1992
DE144000;Betül;1;245;female;1992
DE144000;Beyza;1;245;female;1992
DE144000;Bianca;1;245;female;1992
DE144000;Bianka;1;245;female;1992
DE144000;Björk;1;245;female;1992
DE144000;Bluebell;1;245;female;1992
DE144000;Brigitta;1;245;female;1992
DE144000;Brigitte;1;245;female;1992
DE144000;Caja;1;245;female;1992
DE144000;Camelia;1;245;female;1992
DE144000;Carmen;1;245;female;1992
DE144000;Carola;1;245;female;1992
DE144000;Caroline;1;245;female;1992
DE144000;Cassandra;1;245;female;1992
DE144000;Cassidy;1;245;female;1992
DE144000;Catherina;1;245;female;1992
DE144000;Catherine;1;245;female;1992
DE144000;Cathleen;1;245;female;1992
DE144000;Cecile;1;245;female;1992
DE144000;Chelsea-Marie;1;245;female;1992
DE144000;Cheyla;1;245;female;1992
DE144000;Chinedu;1;245;female;1992
DE144000;Christel;1;245;female;1992
DE144000;Christelle;1;245;female;1992
DE144000;Christiana;1;245;female;1992
DE144000;Christine;1;245;female;1992
DE144000;Ciara;1;245;female;1992
DE144000;Cilia;1;245;female;1992
DE144000;Cipriana;1;245;female;1992
DE144000;Claire;1;245;female;1992
DE144000;Coline;1;245;female;1992
DE144000;Constanze;1;245;female;1992
DE144000;Coralie;1;245;female;1992
DE144000;Cosima;1;245;female;1992
DE144000;Cécile;1;245;female;1992
DE144000;Dagmar;1;245;female;1992
DE144000;Damla;1;245;female;1992
DE144000;Daniela;1;245;female;1992
DE144000;Danielle;1;245;female;1992
DE144000;Daria;1;245;female;1992
DE144000;Deborah;1;245;female;1992
DE144000;Dele;1;245;female;1992
DE144000;Delwin;1;245;female;1992
DE144000;Denise;1;245;female;1992
DE144000;Deniz;1;245;female;1992
DE144000;Desiree;1;245;female;1992
DE144000;Dicle;1;245;female;1992
DE144000;Didem;1;245;female;1992
DE144000;Diena;1;245;female;1992
DE144000;Dijle;1;245;female;1992
DE144000;Dilan;1;245;female;1992
DE144000;Dina;1;245;female;1992
DE144000;Diren;1;245;female;1992
