NUTS;GIVEN_NAME;NUMBER;RANKING;SEX;YEAR
DE144000;Maximilian;46;1;male;2011
DE144000;Elias;33;2;male;2011
DE144000;David;32;3;male;2011
DE144000;Samuel;31;4;male;2011
DE144000;Noah;29;5;male;2011
DE144000;Ben;27;6;male;2011
DE144000;Jakob;27;6;male;2011
DE144000;Paul;26;8;male;2011
DE144000;Alexander;25;9;male;2011
DE144000;Leon;25;9;male;2011
DE144000;Lukas;25;9;male;2011
DE144000;Felix;24;12;male;2011
DE144000;Johannes;24;12;male;2011
DE144000;Julian;22;14;male;2011
DE144000;Tim;22;14;male;2011
DE144000;Luca;21;16;male;2011
DE144000;Moritz;20;17;male;2011
DE144000;Jonas;19;18;male;2011
DE144000;Max;19;18;male;2011
DE144000;Luis;17;20;male;2011
DE144000;Louis;14;21;male;2011
DE144000;Philipp;14;21;male;2011
DE144000;Simon;14;21;male;2011
DE144000;Jan;13;24;male;2011
DE144000;Raphael;13;24;male;2011
DE144000;Fabian;12;26;male;2011
DE144000;Jonathan;12;26;male;2011
DE144000;Nils;12;26;male;2011
DE144000;Sebastian;12;26;male;2011
DE144000;Daniel;11;30;male;2011
DE144000;Emil;11;30;male;2011
DE144000;Finn;11;30;male;2011
DE144000;Gabriel;11;30;male;2011
DE144000;Michael;11;30;male;2011
DE144000;Valentin;11;30;male;2011
DE144000;Benjamin;10;36;male;2011
DE144000;Julius;10;36;male;2011
DE144000;Nico;10;36;male;2011
DE144000;Leo;9;39;male;2011
DE144000;Linus;9;39;male;2011
DE144000;Marc;9;39;male;2011
DE144000;Matthias;9;39;male;2011
DE144000;Niklas;9;39;male;2011
DE144000;Tobias;9;39;male;2011
DE144000;Vincent;9;39;male;2011
DE144000;Andreas;8;46;male;2011
DE144000;Anton;8;46;male;2011
DE144000;Florian;8;46;male;2011
DE144000;Leonard;8;46;male;2011
DE144000;Yusuf;8;46;male;2011
DE144000;Aaron;7;51;male;2011
DE144000;Adrian;7;51;male;2011
DE144000;Ali;7;51;male;2011
DE144000;Christian;7;51;male;2011
DE144000;Elia;7;51;male;2011
DE144000;Eymen;7;51;male;2011
DE144000;Hannes;7;51;male;2011
DE144000;Liam;7;51;male;2011
