NUTS;GIVEN_NAME;NUMBER;RANKING;SEX;YEAR
DE144000;David;39;1;male;1992
DE144000;Leon;31;2;male;1992
DE144000;Noah;29;3;male;1992
DE144000;Luca;28;4;male;1992
DE144000;Maximilian;28;4;male;1992
DE144000;Alexander;27;6;male;1992
DE144000;Felix;27;6;male;1992
DE144000;Simon;23;8;male;1992
DE144000;Lukas;22;9;male;1992
DE144000;Elias;20;10;male;1992
DE144000;Tim;20;10;male;1992
DE144000;Jonas;19;12;male;1992
DE144000;Paul;19;12;male;1992
DE144000;Daniel;18;14;male;1992
DE144000;Niklas;18;14;male;1992
DE144000;Julian;17;16;male;1992
DE144000;Luis;15;17;male;1992
DE144000;Michael;15;17;male;1992
DE144000;Jonathan;14;19;male;1992
DE144000;Robin;14;19;male;1992
DE144000;Samuel;14;19;male;1992
DE144000;Florian;12;22;male;1992
DE144000;Jakob;12;22;male;1992
DE144000;Johannes;12;22;male;1992
DE144000;Moritz;12;22;male;1992
DE144000;Thomas;12;22;male;1992
DE144000;Finn;11;27;male;1992
DE144000;Linus;11;27;male;1992
DE144000;Max;11;27;male;1992
DE144000;Sebastian;11;27;male;1992
DE144000;Ben;10;31;male;1992
DE144000;Fabian;10;31;male;1992
DE144000;Mert;10;31;male;1992
DE144000;Nils;10;31;male;1992
DE144000;Philipp;10;31;male;1992
DE144000;Tobias;10;31;male;1992
DE144000;Adrian;9;37;male;1992
DE144000;Anton;9;37;male;1992
DE144000;Benjamin;9;37;male;1992
DE144000;Dominik;9;37;male;1992
DE144000;Jan;9;37;male;1992
DE144000;Joel;9;37;male;1992
DE144000;Konstantin;9;37;male;1992
DE144000;Nico;9;37;male;1992
DE144000;Raphael;9;37;male;1992
DE144000;Timo;9;37;male;1992
DE144000;Can;8;47;male;1992
DE144000;Erik;8;47;male;1992
DE144000;Lucas;8;47;male;1992
DE144000;Marc;8;47;male;1992
DE144000;Marcel;8;47;male;1992
DE144000;Marvin;8;47;male;1992
DE144000;Patrick;8;47;male;1992
