NUTS;GIVEN_NAME;NUMBER;RANKING;SEX;YEAR
DE144000;Sophie;35;1;female;2000
DE144000;Maria;31;2;female;2000
DE144000;Marie;30;3;female;2000
DE144000;Anna;29;4;female;2000
DE144000;Laura;28;5;female;2000
DE144000;Julia;26;6;female;2000
DE144000;Lisa;23;7;female;2000
DE144000;Sarah;23;7;female;2000
DE144000;Leonie;21;9;female;2000
DE144000;Katharina;20;10;female;2000
DE144000;Lea;18;11;female;2000
DE144000;Jasmin;16;12;female;2000
DE144000;Vanessa;14;13;female;2000
DE144000;Jana;13;14;female;2000
DE144000;Nina;13;14;female;2000
DE144000;Selina;13;14;female;2000
DE144000;Lara;12;17;female;2000
DE144000;Lena;12;17;female;2000
DE144000;Amelie;11;19;female;2000
DE144000;Annika;11;19;female;2000
DE144000;Celine;11;19;female;2000
DE144000;Luisa;11;19;female;2000
DE144000;Sophia;11;19;female;2000
DE144000;Hannah;10;24;female;2000
DE144000;Jennifer;10;24;female;2000
DE144000;Jessica;10;24;female;2000
DE144000;Luise;10;24;female;2000
DE144000;Chiara;9;28;female;2000
DE144000;Elisabeth;9;28;female;2000
DE144000;Emily;9;28;female;2000
DE144000;Franziska;9;28;female;2000
DE144000;Theresa;9;28;female;2000
DE144000;Alexandra;8;33;female;2000
DE144000;Alina;8;33;female;2000
DE144000;Carina;8;33;female;2000
DE144000;Carolin;8;33;female;2000
DE144000;Celina;8;33;female;2000
DE144000;Christina;8;33;female;2000
DE144000;Michelle;8;33;female;2000
DE144000;Nur;8;33;female;2000
DE144000;Pauline;8;33;female;2000
DE144000;Rebecca;8;33;female;2000
DE144000;Tabea;8;33;female;2000
DE144000;Antonia;7;44;female;2000
DE144000;Elena;7;44;female;2000
DE144000;Magdalena;7;44;female;2000
DE144000;Melanie;7;44;female;2000
DE144000;Nadine;7;44;female;2000
DE144000;Nicole;7;44;female;2000
DE144000;Paula;7;44;female;2000
DE144000;Pia;7;44;female;2000
DE144000;Anne;6;52;female;2000
DE144000;Charlotte;6;52;female;2000
DE144000;Dilara;6;52;female;2000
DE144000;Isabel;6;52;female;2000
DE144000;Maren;6;52;female;2000
