NUTS;GIVEN_NAME;NUMBER;RANKING;SEX;YEAR
DE144000;Paul;45;1;male;2012
DE144000;David;32;2;male;2012
DE144000;Luca;31;3;male;2012
DE144000;Felix;30;4;male;2012
DE144000;Maximilian;30;4;male;2012
DE144000;Alexander;28;6;male;2012
DE144000;Lukas;27;7;male;2012
DE144000;Leon;23;8;male;2012
DE144000;Elias;22;9;male;2012
DE144000;Jonas;22;9;male;2012
DE144000;Luis;22;9;male;2012
DE144000;Ben;21;12;male;2012
DE144000;Jakob;21;12;male;2012
DE144000;Johannes;21;12;male;2012
DE144000;Samuel;20;15;male;2012
DE144000;Noah;18;16;male;2012
DE144000;Julian;17;17;male;2012
DE144000;Max;17;17;male;2012
DE144000;Moritz;16;19;male;2012
DE144000;Valentin;16;19;male;2012
DE144000;Jonathan;14;21;male;2012
DE144000;Anton;13;22;male;2012
DE144000;Benjamin;13;22;male;2012
DE144000;Gabriel;13;22;male;2012
DE144000;Jan;13;22;male;2012
DE144000;Leo;13;22;male;2012
DE144000;Philipp;13;22;male;2012
DE144000;Simon;13;22;male;2012
DE144000;Dominik;12;29;male;2012
DE144000;Finn;12;29;male;2012
DE144000;Emil;11;31;male;2012
DE144000;Linus;11;31;male;2012
DE144000;Michael;11;31;male;2012
DE144000;Tim;11;31;male;2012
DE144000;Tom;11;31;male;2012
DE144000;Andreas;10;36;male;2012
DE144000;Berat;10;36;male;2012
DE144000;Florian;10;36;male;2012
DE144000;Matteo;10;36;male;2012
DE144000;Raphael;10;36;male;2012
DE144000;Fabian;9;41;male;2012
DE144000;Georg;9;41;male;2012
DE144000;Joel;9;41;male;2012
DE144000;Martin;9;41;male;2012
DE144000;Maxim;9;41;male;2012
DE144000;Niklas;9;41;male;2012
DE144000;Sebastian;9;41;male;2012
DE144000;Benedikt;8;48;male;2012
DE144000;Christian;8;48;male;2012
DE144000;Frederik;8;48;male;2012
DE144000;Julius;8;48;male;2012
DE144000;Konstantin;8;48;male;2012
DE144000;Nico;8;48;male;2012
DE144000;Vincent;8;48;male;2012
DE144000;Adrian;7;55;male;2012
DE144000;Can;7;55;male;2012
DE144000;Daniel;7;55;male;2012
DE144000;Ensar;7;55;male;2012
DE144000;Erik;7;55;male;2012
DE144000;Joshua;7;55;male;2012
DE144000;Leonard;7;55;male;2012
DE144000;Louis;7;55;male;2012
DE144000;Noel;7;55;male;2012
DE144000;Oskar;7;55;male;2012
DE144000;Rafael;7;55;male;2012
DE144000;Aaron;6;66;male;2012
DE144000;Emir;6;66;male;2012
DE144000;Hannes;6;66;male;2012
DE144000;Levi;6;66;male;2012
DE144000;Lucas;6;66;male;2012
DE144000;Marcel;6;66;male;2012
DE144000;Mustafa;6;66;male;2012
DE144000;Nils;6;66;male;2012
DE144000;Thomas;6;66;male;2012
DE144000;Wilhelm;6;66;male;2012
DE144000;Ali;5;76;male;2012
DE144000;Efe;5;76;male;2012
DE144000;Emin;5;76;male;2012
DE144000;Franz;5;76;male;2012
DE144000;Jannis;5;76;male;2012
DE144000;Johann;5;76;male;2012
DE144000;Jona;5;76;male;2012
DE144000;Kerem;5;76;male;2012
DE144000;Lars;5;76;male;2012
DE144000;Leonhard;5;76;male;2012
DE144000;Levin;5;76;male;2012
DE144000;Lionel;5;76;male;2012
DE144000;Luka;5;76;male;2012
DE144000;Manuel;5;76;male;2012
DE144000;Muhammed;5;76;male;2012
DE144000;Peter;5;76;male;2012
DE144000;Sam;5;76;male;2012
DE144000;Timo;5;76;male;2012
DE144000;Ahmet;4;94;male;2012
DE144000;Carl;4;94;male;2012
DE144000;Damian;4;94;male;2012
DE144000;Emanuel;4;94;male;2012
DE144000;Emre;4;94;male;2012
DE144000;Fabio;4;94;male;2012
DE144000;Ferdinand;4;94;male;2012
DE144000;Friedrich;4;94;male;2012
DE144000;Hasan;4;94;male;2012
DE144000;Josef;4;94;male;2012
DE144000;Kai;4;94;male;2012
DE144000;Kilian;4;94;male;2012
DE144000;Laurin;4;94;male;2012
DE144000;Leander;4;94;male;2012
DE144000;Lennard;4;94;male;2012
DE144000;Lennox;4;94;male;2012
DE144000;Leonardo;4;94;male;2012
DE144000;Liam;4;94;male;2012
DE144000;Lias;4;94;male;2012
DE144000;Lorenz;4;94;male;2012
DE144000;Maria;4;94;male;2012
DE144000;Marius;4;94;male;2012
DE144000;Markus;4;94;male;2012
DE144000;Matthias;4;94;male;2012
DE144000;Mehmet;4;94;male;2012
DE144000;Mert;4;94;male;2012
DE144000;Oliver;4;94;male;2012
DE144000;Pascal;4;94;male;2012
DE144000;Patrick;4;94;male;2012
DE144000;Robert;4;94;male;2012
DE144000;Silas;4;94;male;2012
DE144000;Stefan;4;94;male;2012
DE144000;Tobias;4;94;male;2012
DE144000;Albert;3;127;male;2012
DE144000;Arian;3;127;male;2012
DE144000;Berke;3;127;male;2012
DE144000;Burak;3;127;male;2012
DE144000;Carlos;3;127;male;2012
DE144000;Constantin;3;127;male;2012
DE144000;Elia;3;127;male;2012
DE144000;Emilian;3;127;male;2012
DE144000;Fritz;3;127;male;2012
DE144000;Fynn;3;127;male;2012
DE144000;Hamza;3;127;male;2012
DE144000;Henning;3;127;male;2012
DE144000;Henry;3;127;male;2012
DE144000;Hugo;3;127;male;2012
DE144000;Jamie;3;127;male;2012
DE144000;Jannik;3;127;male;2012
DE144000;Jayden;3;127;male;2012
DE144000;Justus;3;127;male;2012
DE144000;Kevin;3;127;male;2012
DE144000;Kian;3;127;male;2012
DE144000;Lian;3;127;male;2012
DE144000;Lino;3;127;male;2012
DE144000;Luke;3;127;male;2012
DE144000;Magnus;3;127;male;2012
DE144000;Marcus;3;127;male;2012
DE144000;Marvin;3;127;male;2012
DE144000;Mathis;3;127;male;2012
DE144000;Maurice;3;127;male;2012
DE144000;Nikolai;3;127;male;2012
DE144000;Nikolas;3;127;male;2012
DE144000;Ole;3;127;male;2012
DE144000;Pedro;3;127;male;2012
DE144000;Raffael;3;127;male;2012
DE144000;Ralf;3;127;male;2012
DE144000;Robin;3;127;male;2012
DE144000;Romeo;3;127;male;2012
DE144000;Theo;3;127;male;2012
DE144000;Umut;3;127;male;2012
DE144000;Wolfgang;3;127;male;2012
DE144000;Yiğit;3;127;male;2012
DE144000;Abdullah;2;167;male;2012
DE144000;Adam;2;167;male;2012
DE144000;Ahmed;2;167;male;2012
DE144000;Amar;2;167;male;2012
DE144000;Amir;2;167;male;2012
DE144000;Amon;2;167;male;2012
DE144000;Anastasios;2;167;male;2012
DE144000;André;2;167;male;2012
DE144000;Angelo;2;167;male;2012
DE144000;Anthony;2;167;male;2012
DE144000;Antonio;2;167;male;2012
DE144000;Aras;2;167;male;2012
DE144000;Arda;2;167;male;2012
DE144000;Arthur;2;167;male;2012
DE144000;Bastian;2;167;male;2012
DE144000;Bennet;2;167;male;2012
DE144000;Bilal;2;167;male;2012
DE144000;Björn;2;167;male;2012
DE144000;Bleron;2;167;male;2012
DE144000;Cedric;2;167;male;2012
DE144000;Cesare;2;167;male;2012
DE144000;Damien;2;167;male;2012
DE144000;Dean;2;167;male;2012
DE144000;Dennis;2;167;male;2012
DE144000;Devin;2;167;male;2012
DE144000;Dion;2;167;male;2012
DE144000;Domenik;2;167;male;2012
DE144000;Edion;2;167;male;2012
DE144000;Egemen;2;167;male;2012
DE144000;Emilio;2;167;male;2012
DE144000;Erdem;2;167;male;2012
DE144000;Eren;2;167;male;2012
DE144000;Eric;2;167;male;2012
DE144000;Florin;2;167;male;2012
DE144000;Furkan;2;167;male;2012
DE144000;Giulio;2;167;male;2012
DE144000;Giuseppe;2;167;male;2012
DE144000;Gustav;2;167;male;2012
DE144000;Güney;2;167;male;2012
DE144000;Hans;2;167;male;2012
DE144000;Hendrik;2;167;male;2012
DE144000;Henri;2;167;male;2012
DE144000;Henrik;2;167;male;2012
DE144000;Hermann;2;167;male;2012
DE144000;Ibrahim;2;167;male;2012
DE144000;Ilias;2;167;male;2012
DE144000;Ismail;2;167;male;2012
DE144000;Iven;2;167;male;2012
DE144000;Janis;2;167;male;2012
DE144000;Jannick;2;167;male;2012
DE144000;Jaron;2;167;male;2012
DE144000;Jason;2;167;male;2012
DE144000;Kaan;2;167;male;2012
DE144000;Karim;2;167;male;2012
DE144000;Karl;2;167;male;2012
DE144000;Kenan;2;167;male;2012
DE144000;Klemens;2;167;male;2012
DE144000;Korbinian;2;167;male;2012
DE144000;Lasse;2;167;male;2012
DE144000;Lean;2;167;male;2012
DE144000;Leandro;2;167;male;2012
DE144000;Lennart;2;167;male;2012
DE144000;Lenny;2;167;male;2012
DE144000;Leonidas;2;167;male;2012
DE144000;Long;2;167;male;2012
DE144000;Ludwig;2;167;male;2012
DE144000;Malik;2;167;male;2012
DE144000;Malte;2;167;male;2012
DE144000;Marc;2;167;male;2012
DE144000;Marco;2;167;male;2012
DE144000;Marek;2;167;male;2012
DE144000;Marlon;2;167;male;2012
DE144000;Mateo;2;167;male;2012
DE144000;Matheo;2;167;male;2012
DE144000;Metehan;2;167;male;2012
DE144000;Micha;2;167;male;2012
DE144000;Michel;2;167;male;2012
DE144000;Mika;2;167;male;2012
DE144000;Milo;2;167;male;2012
DE144000;Miran;2;167;male;2012
DE144000;Muhammad;2;167;male;2012
DE144000;Musa;2;167;male;2012
DE144000;Nick;2;167;male;2012
DE144000;Niclas;2;167;male;2012
DE144000;Nicolas;2;167;male;2012
