NUTS;GIVEN_NAME;NUMBER;RANKING;SEX;YEAR
DE144000;Sophie;65;1;female;2012
DE144000;Marie;52;2;female;2012
DE144000;Mia;28;3;female;2012
DE144000;Anna;24;4;female;2012
DE144000;Maria;24;4;female;2012
DE144000;Emilia;23;6;female;2012
DE144000;Luisa;22;7;female;2012
DE144000;Johanna;21;8;female;2012
DE144000;Emma;20;9;female;2012
DE144000;Katharina;20;9;female;2012
DE144000;Laura;20;9;female;2012
DE144000;Sophia;19;12;female;2012
DE144000;Lara;18;13;female;2012
DE144000;Emily;15;14;female;2012
DE144000;Leonie;15;14;female;2012
DE144000;Charlotte;14;16;female;2012
DE144000;Lena;14;16;female;2012
DE144000;Lina;14;16;female;2012
DE144000;Sarah;14;16;female;2012
DE144000;Elisa;13;20;female;2012
DE144000;Amelie;12;21;female;2012
DE144000;Julia;12;21;female;2012
DE144000;Leni;12;21;female;2012
DE144000;Viktoria;12;21;female;2012
DE144000;Hanna;11;25;female;2012
DE144000;Lilly;11;25;female;2012
DE144000;Isabella;10;27;female;2012
DE144000;Jana;10;27;female;2012
DE144000;Lea;10;27;female;2012
DE144000;Magdalena;10;27;female;2012
DE144000;Marlene;10;27;female;2012
DE144000;Chiara;9;32;female;2012
DE144000;Lisa;9;32;female;2012
DE144000;Maja;9;32;female;2012
DE144000;Pauline;9;32;female;2012
DE144000;Pia;9;32;female;2012
DE144000;Alina;8;37;female;2012
DE144000;Hannah;8;37;female;2012
DE144000;Jasmin;8;37;female;2012
DE144000;Louisa;8;37;female;2012
DE144000;Mina;8;37;female;2012
DE144000;Christina;7;42;female;2012
DE144000;Ela;7;42;female;2012
DE144000;Fabienne;7;42;female;2012
DE144000;Helene;7;42;female;2012
DE144000;Klara;7;42;female;2012
DE144000;Sara;7;42;female;2012
DE144000;Valentina;7;42;female;2012
DE144000;Clara;6;49;female;2012
DE144000;Elisabeth;6;49;female;2012
DE144000;Ella;6;49;female;2012
DE144000;Ida;6;49;female;2012
DE144000;Lia;6;49;female;2012
DE144000;Rebecca;6;49;female;2012
DE144000;Victoria;6;49;female;2012
DE144000;Alicia;5;56;female;2012
DE144000;Carlotta;5;56;female;2012
DE144000;Diana;5;56;female;2012
DE144000;Elena;5;56;female;2012
DE144000;Eslem;5;56;female;2012
DE144000;Franziska;5;56;female;2012
DE144000;Greta;5;56;female;2012
DE144000;Lotta;5;56;female;2012
DE144000;Louise;5;56;female;2012
DE144000;Mara;5;56;female;2012
DE144000;Mathilda;5;56;female;2012
DE144000;Maya;5;56;female;2012
DE144000;Paulina;5;56;female;2012
DE144000;Romy;5;56;female;2012
DE144000;Rosa;5;56;female;2012
DE144000;Salome;5;56;female;2012
DE144000;Su;5;56;female;2012
DE144000;Vanessa;5;56;female;2012
DE144000;Alexandra;4;74;female;2012
DE144000;Alisa;4;74;female;2012
DE144000;Anastasia;4;74;female;2012
DE144000;Ayşe;4;74;female;2012
DE144000;Celine;4;74;female;2012
DE144000;Damla;4;74;female;2012
