NUTS;GIVEN_NAME;NUMBER;RANKING;SEX;YEAR
DE144000;Sophie;53;1;female;2009
DE144000;Marie;40;2;female;2009
DE144000;Julia;24;3;female;2009
DE144000;Lea;24;3;female;2009
DE144000;Hannah;23;5;female;2009
DE144000;Maria;22;6;female;2009
DE144000;Laura;21;7;female;2009
DE144000;Jana;20;8;female;2009
DE144000;Anna;19;9;female;2009
DE144000;Jasmin;16;10;female;2009
DE144000;Johanna;16;10;female;2009
DE144000;Lisa;16;10;female;2009
DE144000;Sarah;16;10;female;2009
DE144000;Lara;15;14;female;2009
DE144000;Leonie;15;14;female;2009
DE144000;Vanessa;15;14;female;2009
DE144000;Franziska;14;17;female;2009
DE144000;Nina;13;18;female;2009
DE144000;Charlotte;12;19;female;2009
DE144000;Michelle;12;19;female;2009
DE144000;Amelie;11;21;female;2009
DE144000;Chiara;11;21;female;2009
DE144000;Elisabeth;11;21;female;2009
DE144000;Katharina;11;21;female;2009
DE144000;Selina;11;21;female;2009
DE144000;Sophia;11;21;female;2009
DE144000;Emily;10;27;female;2009
DE144000;Jule;10;27;female;2009
DE144000;Lena;10;27;female;2009
DE144000;Alina;9;30;female;2009
DE144000;Luisa;9;30;female;2009
DE144000;Rebecca;9;30;female;2009
DE144000;Isabel;8;33;female;2009
DE144000;Nur;8;33;female;2009
DE144000;Hanna;7;35;female;2009
DE144000;Judith;7;35;female;2009
DE144000;Kim;7;35;female;2009
DE144000;Nadine;7;35;female;2009
DE144000;Nicole;7;35;female;2009
DE144000;Sina;7;35;female;2009
DE144000;Tamara;7;35;female;2009
DE144000;Theresa;7;35;female;2009
DE144000;Vivien;7;35;female;2009
DE144000;Angelina;6;44;female;2009
DE144000;Annika;6;44;female;2009
DE144000;Emma;6;44;female;2009
DE144000;Evelyn;6;44;female;2009
DE144000;Pia;6;44;female;2009
DE144000;Valentina;6;44;female;2009
DE144000;Antonia;5;50;female;2009
DE144000;Carlotta;5;50;female;2009
DE144000;Carolin;5;50;female;2009
DE144000;Celine;5;50;female;2009
DE144000;Elena;5;50;female;2009
DE144000;Janina;5;50;female;2009
DE144000;Julie;5;50;female;2009
DE144000;Marina;5;50;female;2009
DE144000;Melina;5;50;female;2009
DE144000;Milena;5;50;female;2009
DE144000;Pauline;5;50;female;2009
DE144000;Viktoria;5;50;female;2009
DE144000;Zoe;5;50;female;2009
DE144000;Andrea;4;63;female;2009
DE144000;Aylin;4;63;female;2009
DE144000;Emilia;4;63;female;2009
DE144000;Giulia;4;63;female;2009
DE144000;Janine;4;63;female;2009
DE144000;Jennifer;4;63;female;2009
DE144000;Katrin;4;63;female;2009
DE144000;Kristina;4;63;female;2009
DE144000;Larissa;4;63;female;2009
DE144000;Lea-Sophie;4;63;female;2009
DE144000;Lilly;4;63;female;2009
DE144000;Lina;4;63;female;2009
DE144000;Miriam;4;63;female;2009
DE144000;Monika;4;63;female;2009
DE144000;Natalie;4;63;female;2009
DE144000;Olivia;4;63;female;2009
DE144000;Patricia;4;63;female;2009
DE144000;Paula;4;63;female;2009
DE144000;Rosa;4;63;female;2009
DE144000;Samantha;4;63;female;2009
DE144000;Sandra;4;63;female;2009
DE144000;Sofie;4;63;female;2009
DE144000;Stella;4;63;female;2009
DE144000;Veronika;4;63;female;2009
DE144000;Victoria;4;63;female;2009
DE144000;Viola;4;63;female;2009
DE144000;Agnes;3;89;female;2009
DE144000;Alena;3;89;female;2009
DE144000;Alexandra;3;89;female;2009
DE144000;Aleyna;3;89;female;2009
DE144000;Alicia;3;89;female;2009
DE144000;Alisa;3;89;female;2009
DE144000;Anika;3;89;female;2009
DE144000;Aurora;3;89;female;2009
DE144000;Ayşe;3;89;female;2009
DE144000;Betül;3;89;female;2009
DE144000;Carina;3;89;female;2009
DE144000;Carolina;3;89;female;2009
DE144000;Chantal;3;89;female;2009
DE144000;Christina;3;89;female;2009
DE144000;Clara;3;89;female;2009
DE144000;Constanze;3;89;female;2009
DE144000;Daniela;3;89;female;2009
DE144000;Denise;3;89;female;2009
DE144000;Elif;3;89;female;2009
DE144000;Elisa;3;89;female;2009
DE144000;Esma;3;89;female;2009
DE144000;Esra;3;89;female;2009
DE144000;Eva;3;89;female;2009
DE144000;Fatma;3;89;female;2009
DE144000;Felicia;3;89;female;2009
DE144000;Franka;3;89;female;2009
DE144000;Helen;3;89;female;2009
DE144000;Helena;3;89;female;2009
DE144000;Inga;3;89;female;2009
DE144000;Isabelle;3;89;female;2009
DE144000;Jessica;3;89;female;2009
DE144000;Josephine;3;89;female;2009
DE144000;Juliane;3;89;female;2009
DE144000;Kathrin;3;89;female;2009
DE144000;Lana;3;89;female;2009
DE144000;Lea-Marie;3;89;female;2009
DE144000;Linda;3;89;female;2009
DE144000;Magdalena;3;89;female;2009
DE144000;Maja;3;89;female;2009
DE144000;Maren;3;89;female;2009
DE144000;Marlene;3;89;female;2009
DE144000;Maya;3;89;female;2009
DE144000;Merve;3;89;female;2009
DE144000;Mia;3;89;female;2009
DE144000;Sara;3;89;female;2009
DE144000;Saskia;3;89;female;2009
DE144000;Sena;3;89;female;2009
DE144000;Sofia;3;89;female;2009
DE144000;Tara;3;89;female;2009
DE144000;Ursula;3;89;female;2009
DE144000;Verena;3;89;female;2009
DE144000;Yasmin;3;89;female;2009
DE144000;Adina;2;141;female;2009
DE144000;Alessia;2;141;female;2009
DE144000;Anna-Lena;2;141;female;2009
DE144000;Annabell;2;141;female;2009
DE144000;Anouk;2;141;female;2009
DE144000;Asya;2;141;female;2009
DE144000;Ayla;2;141;female;2009
DE144000;Azra;2;141;female;2009
DE144000;Beatrice;2;141;female;2009
DE144000;Belinda;2;141;female;2009
DE144000;Beyza;2;141;female;2009
DE144000;Caitlin;2;141;female;2009
DE144000;Cara;2;141;female;2009
DE144000;Carmela;2;141;female;2009
DE144000;Carmen;2;141;female;2009
DE144000;Celina;2;141;female;2009
DE144000;Christin;2;141;female;2009
DE144000;Christine;2;141;female;2009
DE144000;Claudia;2;141;female;2009
DE144000;Cosima;2;141;female;2009
DE144000;Deniz;2;141;female;2009
DE144000;Derya;2;141;female;2009
DE144000;Diana;2;141;female;2009
DE144000;Dilara;2;141;female;2009
DE144000;Doris;2;141;female;2009
DE144000;Eda;2;141;female;2009
DE144000;Eileen;2;141;female;2009
DE144000;Elise;2;141;female;2009
DE144000;Ella;2;141;female;2009
DE144000;Elvan;2;141;female;2009
DE144000;Emelie;2;141;female;2009
DE144000;Emely;2;141;female;2009
DE144000;Erna;2;141;female;2009
DE144000;Fee;2;141;female;2009
DE144000;Filipa;2;141;female;2009
DE144000;Fiona;2;141;female;2009
DE144000;Gizem;2;141;female;2009
DE144000;Greta;2;141;female;2009
DE144000;Gözde;2;141;female;2009
DE144000;Helin;2;141;female;2009
DE144000;İlayda;2;141;female;2009
DE144000;Ilayda;2;141;female;2009
DE144000;Ilona;2;141;female;2009
DE144000;İrem;2;141;female;2009
DE144000;Isabell;2;141;female;2009
DE144000;Ivana;2;141;female;2009
DE144000;Jade;2;141;female;2009
DE144000;Jaqueline;2;141;female;2009
DE144000;Jil;2;141;female;2009
DE144000;Joana;2;141;female;2009
DE144000;Joy;2;141;female;2009
DE144000;Juliana;2;141;female;2009
DE144000;Karin;2;141;female;2009
DE144000;Karina;2;141;female;2009
DE144000;Klara;2;141;female;2009
DE144000;Leandra;2;141;female;2009
DE144000;Leila;2;141;female;2009
DE144000;Lejla;2;141;female;2009
DE144000;Lena-Marie;2;141;female;2009
DE144000;Leoni;2;141;female;2009
DE144000;Lilian;2;141;female;2009
DE144000;Lilith;2;141;female;2009
DE144000;Loreen;2;141;female;2009
DE144000;Lotta;2;141;female;2009
DE144000;Louise;2;141;female;2009
DE144000;Luana;2;141;female;2009
DE144000;Luca;2;141;female;2009
DE144000;Lucie;2;141;female;2009
DE144000;Luna;2;141;female;2009
DE144000;Lydia;2;141;female;2009
DE144000;Madeleine;2;141;female;2009
DE144000;Margarete;2;141;female;2009
DE144000;Marielle;2;141;female;2009
DE144000;Marit;2;141;female;2009
DE144000;Marleen;2;141;female;2009
DE144000;Melanie;2;141;female;2009
DE144000;Melike;2;141;female;2009
DE144000;Melisa;2;141;female;2009
DE144000;Michaela;2;141;female;2009
DE144000;Nadja;2;141;female;2009
DE144000;Nathalie;2;141;female;2009
DE144000;Nele;2;141;female;2009
DE144000;Ngozi;2;141;female;2009
DE144000;Nisa;2;141;female;2009
DE144000;Noemi;2;141;female;2009
DE144000;Peppalotta;2;141;female;2009
DE144000;Petra;2;141;female;2009
DE144000;Rojin;2;141;female;2009
DE144000;Romy;2;141;female;2009
DE144000;Ronja;2;141;female;2009
DE144000;Selin;2;141;female;2009
DE144000;Sila;2;141;female;2009
DE144000;Soraya;2;141;female;2009
DE144000;Stefanie;2;141;female;2009
DE144000;Tabea;2;141;female;2009
DE144000;Teresa;2;141;female;2009
DE144000;Veronica;2;141;female;2009
DE144000;Viviana;2;141;female;2009
DE144000;Yvonne;2;141;female;2009
DE144000;Zeynep;2;141;female;2009
DE144000;Aalisha;1;241;female;2009
DE144000;Adele;1;241;female;2009
DE144000;Adelheid;1;241;female;2009
DE144000;Adriana;1;241;female;2009
DE144000;Ahana;1;241;female;2009
DE144000;Aicha;1;241;female;2009
DE144000;Aila;1;241;female;2009
DE144000;Aileen;1;241;female;2009
DE144000;Aisah;1;241;female;2009
DE144000;Aischa;1;241;female;2009
DE144000;Ajla;1;241;female;2009
DE144000;Ajlin;1;241;female;2009
DE144000;Alara;1;241;female;2009
DE144000;Alegria;1;241;female;2009
DE144000;Aleksa;1;241;female;2009
DE144000;Alessa;1;241;female;2009
DE144000;Alessia-Sophie;1;241;female;2009
DE144000;Alexa;1;241;female;2009
DE144000;Alisha;1;241;female;2009
DE144000;Alison;1;241;female;2009
DE144000;Aliya;1;241;female;2009
DE144000;Alliya;1;241;female;2009
DE144000;Alliyah;1;241;female;2009
DE144000;Alyssa;1;241;female;2009
DE144000;Amarela;1;241;female;2009
